ncm,tsb_associated,tsb_grupo_exposicao,tsb_exposicao_scn67_max,cnae_class_list,prodlist_code_list,tsb_cnae5_list,tsb_scn67_list
11043000,False,Sem exposicao TSB direta,0.0,1064;1069,1064.2040;1069.2050,,
11051000,False,Sem exposicao TSB direta,0.0,1032,1032.2030,,
11052000,False,Sem exposicao TSB direta,0.0,1032,1032.2030,,
11061000,False,Sem exposicao TSB direta,0.0,1069,1069.2045,,
11062000,False,Sem exposicao TSB direta,0.0,1063;1069,1063.2010;1063.2020;1069.2045,,
11063000,False,Sem exposicao TSB direta,0.0,1069,1069.2045,,
11071010,False,Sem exposicao TSB direta,0.0,1113,1113.2030,,
11071020,False,Sem exposicao TSB direta,0.0,1113,1113.2030,,
11072010,False,Sem exposicao TSB direta,0.0,1113,1113.2030,,
11072020,False,Sem exposicao TSB direta,0.0,1113,1113.2030,,
11081100,False,Sem exposicao TSB direta,0.0,1065,1065.2020,,
11081200,False,Sem exposicao TSB direta,0.0,1065,1065.2010,,
11081300,False,Sem exposicao TSB direta,0.0,1065,1065.2020,,
11081400,False,Sem exposicao TSB direta,0.0,1065,1065.2020,,
11081900,False,Sem exposicao TSB direta,0.0,1065,1065.2020,,
11082000,False,Sem exposicao TSB direta,0.0,1065,1065.2020,,
11090000,False,Sem exposicao TSB direta,0.0,1065,1065.2020,,
12024200,False,Sem exposicao TSB direta,0.0,1031,1031.2010,,
12081000,False,Sem exposicao TSB direta,0.0,1041,1041.2010,,
12089000,False,Sem exposicao TSB direta,0.0,1041,1041.2010,,
12129100,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
12129200,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
12129400,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
12129910,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
12129990,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
12141000,False,Sem exposicao TSB direta,0.0,1066,1066.2010,,
13021190,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021200,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021300,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021910,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021920,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021930,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021940,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021950,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021960,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021991,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13021999,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13022010,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13022090,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13023100,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13023211,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13023219,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13023220,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13023910,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
13023990,False,Sem exposicao TSB direta,0.0,1099,1099.2290,,
14042010,False,Sem exposicao TSB direta,0.0,1041,1041.2030,,
14042090,False,Sem exposicao TSB direta,0.0,1041,1041.2030,,
15011000,False,Sem exposicao TSB direta,0.0,1012;1013,1012.2120;1013.2050,,
15012000,False,Sem exposicao TSB direta,0.0,1012,1012.2120,,
15019000,False,Sem exposicao TSB direta,0.0,1012,1012.2075;1012.2120,,
15021011,False,Sem exposicao TSB direta,0.0,1011,1011.2055,,
15021012,False,Sem exposicao TSB direta,0.0,1011;1013,1011.2065;1013.2050,,
15021019,False,Sem exposicao TSB direta,0.0,1011;1013,1011.2065;1013.2050,,
15021090,False,Sem exposicao TSB direta,0.0,1011,1011.2065,,
15029000,False,Sem exposicao TSB direta,0.0,1011,1011.2055;1011.2065,,
15041019,False,Sem exposicao TSB direta,0.0,1043,1043.2040,,
15041090,False,Sem exposicao TSB direta,0.0,1043,1043.2040,,
15042000,False,Sem exposicao TSB direta,0.0,1043,1043.2040,,
15050010,False,Sem exposicao TSB direta,0.0,1312,1312.2150,,
15050090,False,Sem exposicao TSB direta,0.0,1312,1312.2150,,
15060000,False,Sem exposicao TSB direta,0.0,1043,1043.2090,,
15071000,False,Sem exposicao TSB direta,0.0,1041,1041.2080,,
15079011,False,Sem exposicao TSB direta,0.0,1042,1042.2080,,
15079019,False,Sem exposicao TSB direta,0.0,1042,1042.2080,,
15079090,False,Sem exposicao TSB direta,0.0,1042,1042.2080,,
15081000,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15089000,False,Sem exposicao TSB direta,0.0,1042,1042.2115,,
15092000,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15093000,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15099010,False,Sem exposicao TSB direta,0.0,1042,1042.2015,,
15099090,False,Sem exposicao TSB direta,0.0,1042,1042.2015,,
15101000,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15109000,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2015,,
15111000,False,Sem exposicao TSB direta,0.0,1041,1041.2060,,
15119000,False,Sem exposicao TSB direta,0.0,1042,1042.2060,,
15121110,False,Sem exposicao TSB direta,0.0,1041,1041.2070,,
15121120,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15121911,False,Sem exposicao TSB direta,0.0,1042,1042.2070,,
15121919,False,Sem exposicao TSB direta,0.0,1042,1042.2070,,
15121920,False,Sem exposicao TSB direta,0.0,1042,1042.2115,,
15122100,False,Sem exposicao TSB direta,0.0,1041,1041.2040,,
15122910,False,Sem exposicao TSB direta,0.0,1042,1042.2030,,
15122990,False,Sem exposicao TSB direta,0.0,1042,1042.2030,,
15131100,False,Sem exposicao TSB direta,0.0,1041,1041.2055,,
15131900,False,Sem exposicao TSB direta,0.0,1042,1042.2055,,
15132111,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15132119,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15132120,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15132919,False,Sem exposicao TSB direta,0.0,1042,1042.2030;1042.2115,,
15132920,False,Sem exposicao TSB direta,0.0,1042,1042.2030;1042.2115,,
15141100,False,Sem exposicao TSB direta,0.0,1041,1041.2045,,
15141910,False,Sem exposicao TSB direta,0.0,1042,1042.2045,,
15149100,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15149910,False,Sem exposicao TSB direta,0.0,1042,1042.2115,,
15149990,False,Sem exposicao TSB direta,0.0,1042,1042.2115,,
15151100,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15151900,False,Sem exposicao TSB direta,0.0,1042,1042.2115,,
15152100,False,Sem exposicao TSB direta,0.0,1065,1065.2060,,
15152910,False,Sem exposicao TSB direta,0.0,1065,1065.2070,,
15152990,False,Sem exposicao TSB direta,0.0,1065,1065.2070,,
15153000,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2115,,
15155000,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2115,,
15156000,False,Sem exposicao TSB direta,0.0,1041,1041.2097,,
15159010,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2115,,
15159021,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2115,,
15159022,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2115,,
15159090,False,Sem exposicao TSB direta,0.0,1041;1042,1041.2097;1042.2040;1042.2115,,
15161000,False,Sem exposicao TSB direta,0.0,1043,1043.2080,,
15162000,False,Sem exposicao TSB direta,0.0,1042;1043,1042.2090;1043.2050,,
15163000,False,Sem exposicao TSB direta,0.0,1043,1043.2050;1043.2080,,
15171000,False,Sem exposicao TSB direta,0.0,1043,1043.2060,,
15179010,False,Sem exposicao TSB direta,0.0,1043,1043.2070,,
15179090,False,Sem exposicao TSB direta,0.0,1043,1043.2070,,
15180010,False,Sem exposicao TSB direta,0.0,2099,2099.2080,,
15180090,False,Sem exposicao TSB direta,0.0,2099,2099.2080,,
15200010,False,Sem exposicao TSB direta,0.0,2061,2061.2040,,
15200020,False,Sem exposicao TSB direta,0.0,2061,2061.2020,,
15211000,False,Sem exposicao TSB direta,0.0,1042,1042.2020,,
15219019,False,Sem exposicao TSB direta,0.0,1043,1043.2010,,
15219090,False,Sem exposicao TSB direta,0.0,1043,1043.2010,,
15220000,False,Sem exposicao TSB direta,0.0,1043,1043.2020,,
16010000,False,Sem exposicao TSB direta,0.0,1011;1012;1013;1096,1011.2120;1012.2100;1012.2110;1013.2065;1096.2010,,
16021000,False,Sem exposicao TSB direta,0.0,1099,1099.2250,,
16022000,False,Sem exposicao TSB direta,0.0,1013;1099,1013.2065;1099.2250,,
16023100,False,Sem exposicao TSB direta,0.0,1012;1096,1012.2100;1096.2010,,
16023210,False,Sem exposicao TSB direta,0.0,1012;1096,1012.2100;1096.2010,,
16023220,False,Sem exposicao TSB direta,0.0,1012;1096,1012.2100;1096.2010,,
16023230,False,Sem exposicao TSB direta,0.0,1012;1096,1012.2100;1096.2010,,
16023290,False,Sem exposicao TSB direta,0.0,1012;1096,1012.2100;1096.2010,,
16023900,False,Sem exposicao TSB direta,0.0,1012;1096,1012.2100;1096.2010,,
16024100,False,Sem exposicao TSB direta,0.0,1012,1012.2110,,
16024200,False,Sem exposicao TSB direta,0.0,1012,1012.2110,,
16024900,False,Sem exposicao TSB direta,0.0,1012;1013;1096,1012.2110;1013.2065;1096.2010,,
16025000,False,Sem exposicao TSB direta,0.0,1011;1096,1011.2120;1096.2010,,
16029000,False,Sem exposicao TSB direta,0.0,1012;1013;1096;1099,1012.2100;1013.2065;1096.2010;1099.2250,,
16030000,False,Sem exposicao TSB direta,0.0,1099,1099.2310,,
16041100,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041200,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041310,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041390,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041410,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041420,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041430,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041500,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041600,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041700,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16041900,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16042010,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2100;1096.2020,,
16042020,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2100;1096.2020,,
16042030,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2100;1096.2020,,
16042090,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2100;1096.2020,,
16043100,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16043200,False,Sem exposicao TSB direta,0.0,1020,1020.2100,,
16051000,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16052900,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16054000,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16055100,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16055200,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16055300,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16055400,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16055500,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16055800,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
16056900,False,Sem exposicao TSB direta,0.0,1020;1096,1020.2090;1096.2020,,
17011200,False,Sem exposicao TSB direta,0.0,1071,1071.2020,,
17011300,False,Sem exposicao TSB direta,0.0,1071,1071.2040;1071.2050;1071.2080,,
17011400,False,Sem exposicao TSB direta,0.0,1071,1071.2010;1071.2030;1071.2040;1071.2050;1071.2080,,
17019100,False,Sem exposicao TSB direta,0.0,1072,1072.2020,,
17019900,False,Sem exposicao TSB direta,0.0,1072,1072.2010;1072.2020;1072.2040,,
17021100,False,Sem exposicao TSB direta,0.0,1052,1052.2120,,
17021900,False,Sem exposicao TSB direta,0.0,1052,1052.2120,,
17022000,False,Sem exposicao TSB direta,0.0,1072,1072.2020,,
17023011,False,Sem exposicao TSB direta,0.0,1065,1065.2040,,
17023019,False,Sem exposicao TSB direta,0.0,1065,1065.2040,,
17023020,False,Sem exposicao TSB direta,0.0,1065,1065.2040,,
17024010,False,Sem exposicao TSB direta,0.0,1065,1065.2040,,
17024020,False,Sem exposicao TSB direta,0.0,1065,1065.2040,,
17025000,False,Sem exposicao TSB direta,0.0,1065,1065.2030,,
17026010,False,Sem exposicao TSB direta,0.0,1065,1065.2030,,
17026020,False,Sem exposicao TSB direta,0.0,1065,1065.2030,,
17029000,False,Sem exposicao TSB direta,0.0,1065;1071;1099,1065.2045;1071.2050;1099.2305,,
17031000,False,Sem exposicao TSB direta,0.0,1071,1071.2070,,
17039000,False,Sem exposicao TSB direta,0.0,1071;1072,1071.2070;1072.2030,,
17041000,False,Sem exposicao TSB direta,0.0,1093,1093.2100,,
17049010,False,Sem exposicao TSB direta,0.0,1093,1093.2020;1093.2055,,
17049020,False,Sem exposicao TSB direta,0.0,1093,1093.2020,,
17049090,False,Sem exposicao TSB direta,0.0,1093,1093.2020,,
18020000,False,Sem exposicao TSB direta,0.0,1093,1093.2130,,
18031000,False,Sem exposicao TSB direta,0.0,1093,1093.2120,,
18032000,False,Sem exposicao TSB direta,0.0,1093,1093.2120,,
18040000,False,Sem exposicao TSB direta,0.0,1093,1093.2110,,
18050000,False,Sem exposicao TSB direta,0.0,1093,1093.2050,,
18061000,False,Sem exposicao TSB direta,0.0,1093,1093.2010;1093.2040,,
18062000,False,Sem exposicao TSB direta,0.0,1093,1093.2070,,
18063110,False,Sem exposicao TSB direta,0.0,1093,1093.2030;1093.2080,,
18063120,False,Sem exposicao TSB direta,0.0,1093,1093.2030;1093.2080,,
18063210,False,Sem exposicao TSB direta,0.0,1093,1093.2030;1093.2080,,
18063220,False,Sem exposicao TSB direta,0.0,1093,1093.2030;1093.2080,,
18069000,False,Sem exposicao TSB direta,0.0,1093,1093.2060;1093.2080,,
19011010,False,Sem exposicao TSB direta,0.0,1052,1052.2170,,
19011020,False,Sem exposicao TSB direta,0.0,1052,1052.2090,,
19011030,False,Sem exposicao TSB direta,0.0,1099,1099.2210,,
19011090,False,Sem exposicao TSB direta,0.0,1099,1099.2210,,
19012010,False,Sem exposicao TSB direta,0.0,1062,1062.2060;1062.2070,,
19012020,False,Sem exposicao TSB direta,0.0,1062,1062.2060;1062.2070,,
19012090,False,Sem exposicao TSB direta,0.0,1062,1062.2060;1062.2070,,
19019010,False,Sem exposicao TSB direta,0.0,1099,1099.2090,,
19019020,False,Sem exposicao TSB direta,0.0,1052,1052.2080,,
19019090,False,Sem exposicao TSB direta,0.0,1099,1099.2200,,
19021100,False,Sem exposicao TSB direta,0.0,1094,1094.2030;1094.2040,,
19021900,False,Sem exposicao TSB direta,0.0,1094,1094.2030;1094.2040,,
19022000,False,Sem exposicao TSB direta,0.0,1094;1096,1094.2015;1096.2030,,
19023000,False,Sem exposicao TSB direta,0.0,1094,1094.2015,,
19024000,False,Sem exposicao TSB direta,0.0,1094,1094.2015,,
19030000,False,Sem exposicao TSB direta,0.0,1065,1065.2090,,
19041000,False,Sem exposicao TSB direta,0.0,1061;1062;1064;1069,1061.2010;1062.2010;1064.2010;1069.2010,,
19042000,False,Sem exposicao TSB direta,0.0,1061;1062;1064;1069,1061.2010;1062.2010;1064.2010;1069.2010,,
19043000,False,Sem exposicao TSB direta,0.0,1062,1062.2010,,
19049000,False,Sem exposicao TSB direta,0.0,1061;1062;1069,1061.2010;1062.2010;1069.2010,,
19051000,False,Sem exposicao TSB direta,0.0,1091,1091.2070,,
19052010,False,Sem exposicao TSB direta,0.0,1091,1091.2050,,
19052090,False,Sem exposicao TSB direta,0.0,1091,1091.2022,,
19053100,False,Sem exposicao TSB direta,0.0,1092,1092.2010;1092.2020,,
19053200,False,Sem exposicao TSB direta,0.0,1092,1092.2010;1092.2020,,
19054000,False,Sem exposicao TSB direta,0.0,1041;1091,1041.2097;1091.2070,,
19059010,False,Sem exposicao TSB direta,0.0,1091,1091.2022;1091.2035;1091.2045,,
19059020,False,Sem exposicao TSB direta,0.0,1092,1092.2010,,
19059090,False,Sem exposicao TSB direta,0.0,1091;1092;1099,1091.2010;1091.2025;1091.2035;1091.2045;1092.2020;1099.2245,,
20011000,False,Sem exposicao TSB direta,0.0,1032,1032.2090,,
20019000,False,Sem exposicao TSB direta,0.0,1032,1032.2090,,
20021000,False,Sem exposicao TSB direta,0.0,1031,1031.2280,,
20029000,False,Sem exposicao TSB direta,0.0,1031,1031.2160,,
20031000,False,Sem exposicao TSB direta,0.0,1032,1032.2060,,
20039000,False,Sem exposicao TSB direta,0.0,1032,1032.2060,,
20041000,False,Sem exposicao TSB direta,0.0,1032,1032.2010,,
20049000,False,Sem exposicao TSB direta,0.0,1032;1096,1032.2060;1096.2040,,
20051000,False,Sem exposicao TSB direta,0.0,1099,1099.2260,,
20052000,False,Sem exposicao TSB direta,0.0,1032,1032.2010,,
20054000,False,Sem exposicao TSB direta,0.0,1032,1032.2020,,
20055100,False,Sem exposicao TSB direta,0.0,1032,1032.2100,,
20055900,False,Sem exposicao TSB direta,0.0,1032,1032.2100,,
20056000,False,Sem exposicao TSB direta,0.0,1032,1032.2100,,
20057000,False,Sem exposicao TSB direta,0.0,1032,1032.2100,,
20058000,False,Sem exposicao TSB direta,0.0,1032,1032.2040,,
20059100,False,Sem exposicao TSB direta,0.0,1032,1032.2100,,
20059900,False,Sem exposicao TSB direta,0.0,1032;1099,1032.2100;1099.2245,,
20060000,False,Sem exposicao TSB direta,0.0,1093,1093.2090,,
20071000,False,Sem exposicao TSB direta,0.0,1099,1099.2260,,
20079100,False,Sem exposicao TSB direta,0.0,1031,1031.2110;1031.2200,,
20079910,False,Sem exposicao TSB direta,0.0,1031,1031.2080;1031.2110;1031.2120;1031.2200;1031.2210;1031.2220;1031.2230,,
20079921,False,Sem exposicao TSB direta,0.0,1031,1031.2110,,
20079922,False,Sem exposicao TSB direta,0.0,1031,1031.2110,,
20079923,False,Sem exposicao TSB direta,0.0,1031,1031.2080,,
20079924,False,Sem exposicao TSB direta,0.0,1031,1031.2110;1031.2120,,
20079925,False,Sem exposicao TSB direta,0.0,1031,1031.2110,,
20079926,False,Sem exposicao TSB direta,0.0,1031,1031.2110,,
20079927,False,Sem exposicao TSB direta,0.0,1031,1031.2110,,
20079929,False,Sem exposicao TSB direta,0.0,1031,1031.2110,,
20079990,False,Sem exposicao TSB direta,0.0,1031,1031.2090,,
20081100,False,Sem exposicao TSB direta,0.0,1031,1031.2020,,
20081900,False,Sem exposicao TSB direta,0.0,1031;1064;1099,1031.2020;1064.2100;1099.2245,,
20082010,False,Sem exposicao TSB direta,0.0,1031,1031.2070,,
20082090,False,Sem exposicao TSB direta,0.0,1031,1031.2180;1031.2265,,
20083000,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
20084010,False,Sem exposicao TSB direta,0.0,1031,1031.2150,,
20084090,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
20085000,False,Sem exposicao TSB direta,0.0,1031,1031.2150;1031.2180,,
20086010,False,Sem exposicao TSB direta,0.0,1031,1031.2150,,
20086090,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
20087010,False,Sem exposicao TSB direta,0.0,1031,1031.2140,,
20087090,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
20088000,False,Sem exposicao TSB direta,0.0,1031,1031.2180;1031.2265,,
20089100,False,Sem exposicao TSB direta,0.0,1032,1032.2050,,
20089300,False,Sem exposicao TSB direta,0.0,1031,1031.2150;1031.2180;1031.2265,,
20089710,False,Sem exposicao TSB direta,0.0,1031,1031.2150,,
20089790,False,Sem exposicao TSB direta,0.0,1031,1031.2180,,
20089900,False,Sem exposicao TSB direta,0.0,1031,1031.2100;1031.2130;1031.2150;1031.2180;1031.2255;1031.2265,,
20091100,False,Sem exposicao TSB direta,0.0,1033,1033.2050,,
20091200,False,Sem exposicao TSB direta,0.0,1033,1033.2050,,
20091900,False,Sem exposicao TSB direta,0.0,1033,1033.2050,,
20092100,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20092900,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20093100,False,Sem exposicao TSB direta,0.0,1033,1033.2060;1033.2085,,
20093900,False,Sem exposicao TSB direta,0.0,1033,1033.2060;1033.2085,,
20094100,False,Sem exposicao TSB direta,0.0,1033,1033.2030,,
20094900,False,Sem exposicao TSB direta,0.0,1033,1033.2030,,
20095000,False,Sem exposicao TSB direta,0.0,1033,1033.2140,,
20096100,False,Sem exposicao TSB direta,0.0,1033,1033.2090;1033.2190,,
20096900,False,Sem exposicao TSB direta,0.0,1033,1033.2090;1033.2190,,
20097100,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20097900,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20098100,False,Sem exposicao TSB direta,0.0,1033,1033.2085;1033.2180,,
20098911,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20098912,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20098913,False,Sem exposicao TSB direta,0.0,1033,1033.2070;1033.2170,,
20098919,False,Sem exposicao TSB direta,0.0,1033,1033.2085,,
20098921,False,Sem exposicao TSB direta,0.0,1033,1033.2010,,
20098922,False,Sem exposicao TSB direta,0.0,1033,1033.2010,,
20098990,False,Sem exposicao TSB direta,0.0,1033,1033.2040;1033.2085;1033.2155;1033.2160;1033.2180,,
20099000,False,Sem exposicao TSB direta,0.0,1033,1033.2045;1033.2155,,
21011110,False,Sem exposicao TSB direta,0.0,1082,1082.2010,,
21011190,False,Sem exposicao TSB direta,0.0,1082,1082.2020,,
21011200,False,Sem exposicao TSB direta,0.0,1082,1082.2020,,
21012010,False,Sem exposicao TSB direta,0.0,1099,1099.2100,,
